,Sl,Station_Names,Year,Month,Max_Temp,Min_Temp,Rainfall,Relative_Humidity,Wind_Speed,Cloud_Coverage,Bright_Sunshine,Station_Number,X_COR,Y_COR,LATITUDE,LONGITUDE,ALT,Period,Flood?
8535,14901,Rajshahi,1999,10,33.1,24.3,155.0,87.0,0.7,4.0,7.0,41895,353944.9,693386.6,24.35,88.56,20,1999.1,1
8536,16660,Sandwip,1981,5,32.0,25.3,325.0,88.0,1.1,4.3,6.425925926,41964,650012.1,488627.9,22.5,91.46,6,1981.05,0
8537,5503,Dhaka,1981,8,36.5,26.4,188.0,84.0,1.5,6.1,6.1,41923,540098.6,629248.4,23.78,90.39,9,1981.08,0
8538,2449,Chandpur,1989,2,30.8,15.8,0.0,70.0,0.7,0.6,7.1,41941,568556.9,571945.8,23.26,90.67,7,1989.02,0
8539,17918,Sitakunda,1983,3,31.5,21.4,126.0,76.0,1.5,3.2,5.9,41965,668856.2,504500.3,22.64,91.64,4,1983.03,0
8540,966,Bhola,1981,7,32.2,25.6,568.0,90.0,1.1,6.7,2.5,41951,567637.6,510271.8,22.7,90.66,5,1981.07,1
8541,16784,Sandwip,1991,9,32.6,25.9,553.0,87.0,1.7,5.3,4.1,41964,650012.1,488627.9,22.5,91.46,6,1991.09,1
8542,17528,Satkhira,1987,9,35.1,26.1,328.0,84.0,2.3,5.8,5.2,41946,404211.7,508367.2,22.68,89.07,6,1987.09,0
8543,3335,Chittagong (IAP-Patenga),1993,12,28.5,15.1,0.0,75.0,0.7,1.7,8.2,41978,684570.9,471415.0,22.34,91.79,6,1993.12,0
8544,8747,Ishurdi,1977,12,31.8,12.3,67.0,70.0,0.7,1.0,6.824137931,41907,402483.2,667640.8,24.12,89.04,14,1977.12,0
8545,4096,Comilla,1991,5,32.7,23.0,439.0,88.0,2.8,6.0,4.3,41933,621445.2,596963.4,23.48,91.19,10,1991.05,1
8546,19218,Sylhet,1967,7,34.6,25.3,618.0,86.0,1.9,6.9,4.6,41891,694533.2,752277.9,24.88,91.93,35,1967.07,1
8547,18199,Sitakunda,2006,8,35.1,25.6,177.0,84.0,1.8,5.2,7.0,41965,668856.2,504500.3,22.64,91.64,4,2006.08,0
8548,12051,Madaripur,2007,4,35.7,23.6,114.0,79.0,0.4,3.4,7.5,41939,518762.7,561770.3,23.17,90.18,5,2007.04,0
8549,5993,Dinajpur,1956,6,35.0,24.5,449.0,85.0,1.024074074,6.1,5.228,41863,365790.2,834718.0,25.63,88.66,37,1956.06,1
8550,16627,Sandwip,1978,8,31.6,25.7,711.0,87.0,2.3,5.7,4.962962963,41964,650012.1,488627.9,22.5,91.46,6,1978.08,1
8551,11398,Kutubdia,1989,11,31.4,18.4,16.0,78.0,0.8,1.3,9.4,41989,690250.3,414997.4,21.83,91.84,6,1989.11,0
8552,4470,Cox's Bazar,1956,7,35.3,24.6,623.0,90.0,3.298148148,6.2,3.724528302,41992,705183.0,374324.6,21.46,91.98,4,1956.07,1
8553,7913,Feni,2009,6,35.4,25.8,371.0,80.0,3.0,5.6,6.1,41943,640285.9,544954.5,23.01,91.37,8,2009.06,1
8554,17697,Satkhira,2001,10,34.6,24.6,122.0,85.0,0.4,3.9,6.0,41946,404211.7,508367.2,22.68,89.07,6,2001.1,0
8555,15401,Rangamati,1984,6,35.0,22.3,451.0,84.0,1.5,6.6,4.381481481,41966,725903.3,508021.9,22.67,92.2,63,1984.06,1
8556,12293,Maijdee Court,1964,6,33.3,25.3,485.0,88.0,2.1,6.2,3.872413793,41953,610851.8,524433.6,22.83,91.08,6,1964.06,1
8557,9745,Jessore,1995,2,31.6,14.2,25.0,74.0,0.9,2.1,6.3,41936,420062.7,562498.8,23.17,89.22,7,1995.02,0
8558,4701,Cox's Bazar,1975,10,32.2,24.6,667.0,85.0,1.2,4.8,6.8,41992,705183.0,374324.6,21.46,91.98,4,1975.1,1
8559,1412,Bogra,1952,9,35.4,25.9,376.0,84.0,1.205555556,6.2,5.447169811,41883,435303.7,751187.5,24.88,89.36,20,1952.09,1
8560,15274,Rangamati,1973,11,32.6,21.6,126.0,84.0,1.3,4.2,7.414814815,41966,725903.3,508021.9,22.67,92.2,63,1973.11,0
8561,8315,Hatiya,1994,12,25.8,15.5,7.0,68.0,0.4,0.7,8.4,41963,616159.2,465295.1,22.29,91.13,4,1994.12,0
8562,3712,Comilla,1959,5,34.6,24.3,270.0,83.0,2.285185185,4.9,6.587878788,41933,621445.2,596963.4,23.48,91.19,10,1959.05,0
8563,4458,Cox's Bazar,1955,7,30.5,24.3,972.0,94.0,3.298148148,7.4,3.724528302,41992,705183.0,374324.6,21.46,91.98,4,1955.07,1
8564,4180,Comilla,1998,5,36.7,24.3,342.0,85.0,1.8,5.1,5.0,41933,621445.2,596963.4,23.48,91.19,10,1998.05,0
8565,1655,Bogra,1972,12,30.6,12.8,0.0,72.0,0.4,0.6,9.6,41883,435303.7,751187.5,24.88,89.36,20,1972.12,0
8566,1184,Bhola,1999,9,33.5,25.4,398.0,90.0,0.5,5.6,1.8,41951,567637.6,510271.8,22.7,90.66,5,1999.09,1
8567,2206,Chandpur,1968,11,30.6,20.0,1.0,78.0,0.4,1.0,6.635135135,41941,568556.9,571945.8,23.26,90.67,7,1968.11,0
8568,284,Barisal,1972,9,34.7,26.0,90.0,84.0,0.6,5.2,8.1,41950,536809.8,510151.9,22.7,90.36,4,1972.09,0
8569,13671,Mymensingh,1988,4,35.6,23.5,94.0,78.0,2.3,3.7,6.7,41886,540975.3,737535.8,24.75,90.41,19,1988.04,0
8570,16901,Sandwip,2001,6,35.0,25.0,1784.0,91.0,1.8,6.6,3.6,41964,650012.1,488627.9,22.5,91.46,6,2001.06,1
8571,19659,Sylhet,2004,4,34.0,21.1,622.0,81.0,2.2,5.4,4.8,41891,694533.2,752277.9,24.88,91.93,35,2004.04,1
8572,13919,Mymensingh,2008,12,30.0,15.7,0.0,88.0,0.2,1.5,4.4,41886,540975.3,737535.8,24.75,90.41,19,2008.12,0
8573,14597,Rajshahi,1974,6,37.5,26.0,172.0,78.0,0.7,4.6,5.394285714,41895,353944.9,693386.6,24.35,88.56,20,1974.06,0
8574,2060,Bogra,2006,9,35.7,25.8,174.0,84.0,1.0,5.1,4.9,41883,435303.7,751187.5,24.88,89.36,20,2006.09,0
8575,3898,Comilla,1974,11,32.8,21.2,65.0,72.0,1.4,2.8,7.812121212,41933,621445.2,596963.4,23.48,91.19,10,1974.11,0
8576,20105,Teknaf,1977,6,33.0,23.6,884.0,83.0,3.3,6.2,2.9,41998,734765.4,308914.1,20.87,92.26,4,1977.06,1
8577,7526,Feni,1977,3,35.4,22.4,0.0,75.0,0.6,2.3,7.617241379,41943,640285.9,544954.5,23.01,91.37,8,1977.03,0
8578,12563,Maijdee Court,1986,12,29.5,15.9,0.0,79.0,0.4,1.1,7.9,41953,610851.8,524433.6,22.83,91.08,6,1986.12,0
8579,19865,Tangail,1994,6,34.8,25.8,342.0,87.0,1.8,5.7,3.9,41909,491982.91,683166.0,24.15,89.55,10,1994.06,0
8580,14917,Rajshahi,2001,2,31.6,12.9,0.0,72.0,0.7,0.9,8.5,41895,353944.9,693386.6,24.35,88.56,20,2001.02,0
8581,3655,Comilla,1954,8,34.4,24.5,376.0,92.0,2.209259259,6.1,5.233333333,41933,621445.2,596963.4,23.48,91.19,10,1954.08,1
8582,2895,Chittagong (IAP-Patenga),1957,4,36.1,24.2,0.0,74.0,3.905555556,2.6,8.249056604,41978,684570.9,471415.0,22.34,91.79,6,1957.04,0
8583,17167,Satkhira,1957,8,35.1,26.3,105.0,87.0,1.364814815,3.7,4.373333333,41946,404211.7,508367.2,22.68,89.07,6,1957.08,0
8584,4932,Cox's Bazar,1995,1,30.0,15.1,0.0,64.0,2.5,1.1,8.6,41992,705183.0,374324.6,21.46,91.98,4,1995.01,0
8585,20304,Teknaf,1994,1,31.3,15.2,0.0,65.0,0.9,0.3,9.1,41998,734765.4,308914.1,20.87,92.26,4,1994.01,0
8586,11910,Madaripur,1995,7,34.0,26.1,346.0,86.0,1.7,6.8,2.8,41939,518762.7,561770.3,23.17,90.18,5,1995.07,0
8587,10867,Khulna,1982,8,32.2,26.1,386.0,89.0,3.0,5.6,4.363333333,41947,456632.4,521635.7,22.8,89.58,4,1982.08,0
8588,10275,Khepupara,1999,4,34.6,26.0,27.0,78.0,2.9,2.5,8.7,41984,522893.1,430006.8,21.98,90.22,3,1999.04,0
8589,8752,Ishurdi,1978,5,38.2,23.5,266.0,75.0,3.2,5.0,7.251724138,41907,402483.2,667640.8,24.12,89.04,14,1978.05,0
8590,11490,Kutubdia,1997,7,33.6,24.6,907.0,89.0,2.7,6.5,3.4,41989,690250.3,414997.4,21.83,91.84,6,1997.07,1
8591,10521,Khulna,1953,10,31.7,24.2,179.0,83.0,0.661111111,3.8,6.9,41947,456632.4,521635.7,22.8,89.58,4,1953.1,0
8592,8956,Ishurdi,1995,5,42.8,26.3,107.0,70.0,2.6,4.5,6.9,41907,402483.2,667640.8,24.12,89.04,14,1995.05,0
8593,1789,Bogra,1984,2,30.2,13.1,16.0,67.0,1.1,1.8,7.5,41883,435303.7,751187.5,24.88,89.36,20,1984.02,0
8594,545,Barisal,1994,6,35.5,25.5,571.0,89.0,1.2,6.4,3.3,41950,536809.8,510151.9,22.7,90.36,4,1994.06,1
8595,17413,Satkhira,1978,2,33.9,15.3,10.0,63.0,0.5,1.8,7.953333333,41946,404211.7,508367.2,22.68,89.07,6,1978.02,0
8596,4638,Cox's Bazar,1970,7,31.7,24.2,1424.0,90.0,3.9,7.4,3.4,41992,705183.0,374324.6,21.46,91.98,4,1970.07,1
8597,1546,Bogra,1963,11,29.8,17.4,17.0,81.0,0.7,1.1,9.5,41883,435303.7,751187.5,24.88,89.36,20,1963.11,0
8598,19482,Sylhet,1989,7,35.3,25.0,1342.0,88.0,1.3,6.9,3.1,41891,694533.2,752277.9,24.88,91.93,35,1989.07,1
8599,19661,Sylhet,2004,6,35.4,25.0,553.0,84.0,1.8,6.5,3.1,41891,694533.2,752277.9,24.88,91.93,35,2004.06,1
8600,9741,Jessore,1994,10,35.4,23.0,64.0,77.0,0.5,3.3,7.5,41936,420062.7,562498.8,23.17,89.22,7,1994.1,0
8601,4273,Comilla,2006,2,32.4,18.5,0.0,80.0,1.8,1.5,7.7,41933,621445.2,596963.4,23.48,91.19,10,2006.02,0
8602,19394,Sylhet,1982,3,35.1,17.1,80.0,63.0,1.6,2.0,7.9,41891,694533.2,752277.9,24.88,91.93,35,1982.03,0
8603,989,Bhola,1983,6,35.4,26.0,574.0,89.0,1.0,5.8,4.3,41951,567637.6,510271.8,22.7,90.66,5,1983.06,1
8604,18006,Sitakunda,1990,7,32.4,25.0,994.0,89.0,1.8,6.9,2.6,41965,668856.2,504500.3,22.64,91.64,4,1990.07,1
8605,4320,Comilla,2010,1,30.2,11.0,0.0,78.0,1.9,0.6,6.5,41933,621445.2,596963.4,23.48,91.19,10,2010.01,0
8606,3240,Chittagong (IAP-Patenga),1986,1,28.8,14.3,2.0,74.0,1.5,1.5,8.4,41978,684570.9,471415.0,22.34,91.79,6,1986.01,0
8607,1371,Bogra,1949,4,35.9,22.7,69.140625,66.203125,1.740740741,4.3,8.009433962,41883,435303.7,751187.5,24.88,89.36,20,1949.04,0
8608,9885,Jessore,2006,10,35.5,23.4,16.0,83.0,0.2,2.8,5.7,41936,420062.7,562498.8,23.17,89.22,7,2006.1,0
8609,18570,Srimangal,1971,7,32.7,24.8,304.0,86.0,1.3,5.8,4.325,41915,675761.6,687095.9,24.29,91.73,23,1971.07,0
8610,3176,Chittagong (IAP-Patenga),1980,9,34.0,25.1,229.0,84.0,3.7,5.5,6.1,41978,684570.9,471415.0,22.34,91.79,6,1980.09,0
8611,681,Barisal,2005,10,35.0,24.3,415.0,89.0,0.5,4.9,5.3,41950,536809.8,510151.9,22.7,90.36,4,2005.1,1
8612,2555,Chandpur,1997,12,28.0,15.9,33.0,82.0,0.7,2.1,4.5,41941,568556.9,571945.8,23.26,90.67,7,1997.12,0
8613,20529,Teknaf,2012,10,33.3,24.4,319.0,83.0,1.5,2.5,7.5,41998,734765.4,308914.1,20.87,92.26,4,2012.1,0
8614,1388,Bogra,1950,9,32.5,25.6,102.0,82.0,1.205555556,5.7,5.447169811,41883,435303.7,751187.5,24.88,89.36,20,1950.09,0
8615,12630,Maijdee Court,1992,7,33.4,25.8,515.0,87.0,1.5,5.9,2.2,41953,610851.8,524433.6,22.83,91.08,6,1992.07,1
8616,18107,Sitakunda,1998,12,31.2,14.2,0.0,81.0,0.4,0.3,7.5,41965,668856.2,504500.3,22.64,91.64,4,1998.12,0
8617,5293,Dhaka,1964,2,34.7,15.1,42.0,67.0,1.1,1.9,8.9,41923,540098.6,629248.4,23.78,90.39,9,1964.02,0
8618,12822,Maijdee Court,2008,7,34.2,25.3,980.0,90.0,1.1,6.8,3.4,41953,610851.8,524433.6,22.83,91.08,6,2008.07,1
8619,15534,Rangamati,1995,7,34.2,24.7,607.0,82.0,0.9,6.3,4.0,41966,725903.3,508021.9,22.67,92.2,63,1995.07,1
8620,1383,Bogra,1950,4,35.9,22.7,2.0,45.0,1.740740741,1.8,8.009433962,41883,435303.7,751187.5,24.88,89.36,20,1950.04,0
8621,4423,Cox's Bazar,1952,8,31.7,24.7,439.0,91.0,2.898148148,6.5,4.483018868,41992,705183.0,374324.6,21.46,91.98,4,1952.08,1
8622,12368,Maijdee Court,1970,9,32.4,25.3,554.0,88.0,1.1,6.1,4.951724138,41953,610851.8,524433.6,22.83,91.08,6,1970.09,1
8623,19195,Sylhet,1965,8,33.7,24.3,666.0,90.0,1.8,7.2,3.2,41891,694533.2,752277.9,24.88,91.93,35,1965.08,1
8624,14203,Patuakhali,1991,8,35.0,25.9,439.0,88.0,1.6,6.3,2.9,41960,534986.1,472575.7,22.36,90.34,3,1991.08,1
8625,2623,Chandpur,2003,8,34.7,26.3,279.0,83.0,0.5,5.4,5.2,41941,568556.9,571945.8,23.26,90.67,7,2003.08,1
8626,20190,Teknaf,1984,7,32.7,24.7,971.0,86.0,0.9,6.3,3.1,41998,734765.4,308914.1,20.87,92.26,4,1984.07,1
8627,1730,Bogra,1979,3,38.8,17.5,10.0,46.0,1.8,1.4,10.7,41883,435303.7,751187.5,24.88,89.36,20,1979.03,0
8628,12987,Mongla,1997,4,35.7,22.2,131.0,80.0,2.1,3.6,8.676923077,41958,452007.3,499110.5,22.43,89.66,4,1997.04,0
8629,8799,Ishurdi,1982,4,39.0,22.8,133.0,68.0,2.7,2.9,8.193103448,41907,402483.2,667640.8,24.12,89.04,14,1982.04,0
8630,10954,Khulna,1989,11,32.5,18.5,0.0,81.0,0.4,1.0,8.6,41947,456632.4,521635.7,22.8,89.58,4,1989.11,0
8631,15799,Rangpur,1957,8,36.7,26.2,249.0,85.27272727,1.383333333,5.1,5.145714286,41859,426172.9,844822.3,25.72,89.26,34,1957.08,0
8632,4740,Cox's Bazar,1979,1,31.0,14.3,0.0,70.0,1.2,0.4,9.5,41992,705183.0,374324.6,21.46,91.98,4,1979.01,0
8633,4749,Cox's Bazar,1979,10,33.7,24.0,17.0,78.0,1.1,2.3,10.3,41992,705183.0,374324.6,21.46,91.98,4,1979.1,0
8634,1594,Bogra,1967,11,30.6,14.8,1.0,76.0,0.6,1.5,9.8,41883,435303.7,751187.5,24.88,89.36,20,1967.11,0
8635,15106,Rangamati,1959,11,31.3,15.6,0.0,86.0,0.783333333,2.4,7.414814815,41966,725903.3,508021.9,22.67,92.2,63,1959.11,0
8636,8494,Hatiya,2009,11,33.8,20.3,27.0,82.0,1.6,2.9,7.8,41963,616159.2,465295.1,22.29,91.13,4,2009.11,0
8637,12977,Mongla,1996,6,35.0,25.8,453.0,86.0,2.1,5.2,4.223076923,41958,452007.3,499110.5,22.43,89.66,4,1996.06,1
8638,19878,Tangail,1995,7,33.0,25.8,372.0,87.0,1.8,6.5,3.3,41909,491982.91,683166.0,24.15,89.55,10,1995.07,1
8639,4566,Cox's Bazar,1964,7,30.5,24.7,1121.0,89.0,5.0,6.8,4.1,41992,705183.0,374324.6,21.46,91.98,4,1964.07,1
8640,12271,Maijdee Court,1962,8,32.7,25.1,687.0,87.0,2.3,6.8,4.64137931,41953,610851.8,524433.6,22.83,91.08,6,1962.08,1
8641,5223,Dhaka,1958,4,37.3,24.5,64.0,70.0,2.137037037,3.7,8.132075472,41923,540098.6,629248.4,23.78,90.39,9,1958.04,0
8642,14754,Rajshahi,1987,7,34.2,25.7,488.0,90.0,2.2,6.6,2.6,41895,353944.9,693386.6,24.35,88.56,20,1987.07,1
8643,16135,Rangpur,1985,8,35.1,26.3,331.0,84.0,1.5,5.8,5.2,41859,426172.9,844822.3,25.72,89.26,34,1985.08,0
8644,10447,Khepupara,2013,8,34.0,26.0,403.0,87.0,3.9,5.8,4.2,41984,522893.1,430006.8,21.98,90.22,3,2013.08,1
8645,5678,Dhaka,1996,3,37.6,22.2,54.0,67.0,1.1,2.4,9.0,41923,540098.6,629248.4,23.78,90.39,9,1996.03,0
8646,15690,Rangamati,2008,7,34.3,24.7,433.0,86.0,0.8,6.0,4.4,41966,725903.3,508021.9,22.67,92.2,63,2008.07,1
8647,11540,Kutubdia,2001,9,34.5,25.2,167.0,86.0,0.6,4.6,6.0,41989,690250.3,414997.4,21.83,91.84,6,2001.09,0
8648,17813,Satkhira,2011,6,37.0,26.8,450.0,83.0,1.8,5.7,4.0,41946,404211.7,508367.2,22.68,89.07,6,2011.06,1
8649,13537,Mymensingh,1977,2,29.3,14.0,119.0,64.0,1.9,1.4,7.26,41886,540975.3,737535.8,24.75,90.41,19,1977.02,0
8650,3393,Chittagong (IAP-Patenga),1998,10,35.8,25.4,122.0,82.0,1.7,3.8,8.1,41978,684570.9,471415.0,22.34,91.79,6,1998.1,0
8651,16380,Rangpur,2006,1,27.4,11.9,0.0,85.0,0.7,2.2,6.2,41859,426172.9,844822.3,25.72,89.26,34,2006.01,0
8652,6797,Faridpur,1957,6,36.6,24.6,299.0,85.0,1.833333333,5.7,5.0,41929,483877.3,610719.3,23.61,89.84,9,1957.06,0
8653,1575,Bogra,1966,4,37.2,24.1,19.0,64.0,1.9,2.7,8.6,41883,435303.7,751187.5,24.88,89.36,20,1966.04,0
8654,9109,Ishurdi,2008,2,30.2,11.8,2.0,75.0,0.6,1.3,7.0,41907,402483.2,667640.8,24.12,89.04,14,2008.02,0
8655,15024,Rajshahi,2010,1,27.4,9.4,0.0,80.0,2.2,1.4,6.0,41895,353944.9,693386.6,24.35,88.56,20,2010.01,0
8656,1447,Bogra,1955,8,32.2,26.2,505.0,89.0,1.424074074,6.6,5.001886792,41883,435303.7,751187.5,24.88,89.36,20,1955.08,1
8657,4769,Cox's Bazar,1981,6,33.0,24.4,705.0,90.0,1.6,6.3,1.5,41992,705183.0,374324.6,21.46,91.98,4,1981.06,1
8658,18044,Sitakunda,1993,9,34.0,25.2,291.0,85.0,0.6,5.6,4.4,41965,668856.2,504500.3,22.64,91.64,4,1993.09,0
8659,10696,Khulna,1968,5,37.7,26.0,53.0,64.0,0.8,3.8,7.506666667,41947,456632.4,521635.7,22.8,89.58,4,1968.05,0
8660,14270,Patuakhali,1997,3,34.2,21.3,147.0,80.0,1.1,2.7,6.8,41960,534986.1,472575.7,22.36,90.34,3,1997.03,0
8661,20442,Teknaf,2005,7,32.6,25.6,953.0,90.0,0.6,6.7,4.1,41998,734765.4,308914.1,20.87,92.26,4,2005.07,1
8662,15032,Rajshahi,2010,9,36.0,25.8,101.0,86.0,2.1,4.8,5.8,41895,353944.9,693386.6,24.35,88.56,20,2010.09,1
8663,16461,Rangpur,2012,10,34.6,22.4,57.0,81.0,1.7,2.7,7.5,41859,426172.9,844822.3,25.72,89.26,34,2012.1,0
8664,17987,Sitakunda,1988,12,32.0,15.3,0.0,80.0,0.1,0.8,6.7,41965,668856.2,504500.3,22.64,91.64,4,1988.12,0
8665,9244,Jessore,1953,5,37.2,25.2,181.0,78.0,3.657407407,3.9,7.304255319,41936,420062.7,562498.8,23.17,89.22,7,1953.05,0
8666,739,Barisal,2010,8,35.5,26.8,156.0,87.0,1.5,6.1,4.8,41950,536809.8,510151.9,22.7,90.36,4,2010.08,0
8667,9009,Ishurdi,1999,10,34.0,24.2,205.0,85.0,0.9,4.2,6.5,41907,402483.2,667640.8,24.12,89.04,14,1999.1,0
8668,7684,Feni,1990,5,35.6,24.8,485.0,80.0,0.8,4.9,6.4,41943,640285.9,544954.5,23.01,91.37,8,1990.05,1
8669,17744,Satkhira,2005,9,35.4,26.2,338.0,86.0,0.5,5.2,4.6,41946,404211.7,508367.2,22.68,89.07,6,2005.09,0
8670,5968,Dinajpur,1954,5,36.7,23.7,125.0,69.0,1.027777778,3.0,6.848,41863,365790.2,834718.0,25.63,88.66,37,1954.05,1
8671,2009,Bogra,2002,6,34.4,25.6,254.0,88.0,1.0,6.5,4.3,41883,435303.7,751187.5,24.88,89.36,20,2002.06,0
8672,5999,Dinajpur,1956,12,28.7,11.0,0.0,76.0,0.459259259,0.3,6.392,41863,365790.2,834718.0,25.63,88.66,37,1956.12,0
8673,12703,Maijdee Court,1998,8,34.4,26.0,897.0,90.0,1.3,6.6,2.8,41953,610851.8,524433.6,22.83,91.08,6,1998.08,1
8674,15485,Rangamati,1991,6,34.5,24.9,615.0,85.0,1.0,6.2,3.0,41966,725903.3,508021.9,22.67,92.2,63,1991.06,1
8675,12307,Maijdee Court,1965,8,33.2,25.0,801.0,88.0,1.2,6.1,4.64137931,41953,610851.8,524433.6,22.83,91.08,6,1965.08,1
8676,1359,Bogra,1948,4,39.5,22.7,69.140625,66.203125,1.740740741,3.7,8.009433962,41883,435303.7,751187.5,24.88,89.36,20,1948.04,0
8677,9559,Jessore,1979,8,35.5,26.1,394.0,85.0,3.2,6.4,4.4,41936,420062.7,562498.8,23.17,89.22,7,1979.08,1
8678,2777,Chittagong (City-Ambagan),2012,6,35.0,25.6,1268.0,87.0,3.9,6.4,6.411130628,41977,0.0,0.0,22.35,91.8166,0,2012.06,1
8679,6391,Dinajpur,1989,8,33.8,25.9,232.0,83.0,0.9,4.7,6.2,41863,365790.2,834718.0,25.63,88.66,37,1989.08,1
8680,18808,Srimangal,1991,5,33.4,21.6,831.0,86.0,1.3,6.6,2.1,41915,675761.6,687095.9,24.29,91.73,23,1991.05,1
8681,14745,Rajshahi,1986,10,32.1,21.9,190.0,84.0,1.6,3.2,7.6,41895,353944.9,693386.6,24.35,88.56,20,1986.1,1
8682,4005,Comilla,1983,10,34.7,23.8,221.0,84.0,1.8,4.3,6.9,41933,621445.2,596963.4,23.48,91.19,10,1983.1,0
8683,6134,Dinajpur,1968,3,37.2,16.8,10.0,47.0,1.1,0.7,8.076,41863,365790.2,834718.0,25.63,88.66,37,1968.03,0
8684,1909,Bogra,1994,2,31.5,13.6,26.0,71.0,0.6,1.4,7.9,41883,435303.7,751187.5,24.88,89.36,20,1994.02,0
8685,14778,Rajshahi,1989,7,36.0,25.2,357.0,89.0,1.7,6.4,4.2,41895,353944.9,693386.6,24.35,88.56,20,1989.07,1
8686,13061,Mongla,2003,6,36.8,26.4,351.0,86.0,2.1,5.8,3.2,41958,452007.3,499110.5,22.43,89.66,4,2003.06,1
8687,1735,Bogra,1979,8,36.3,26.4,641.0,85.0,1.6,5.9,5.4,41883,435303.7,751187.5,24.88,89.36,20,1979.08,1
8688,3678,Comilla,1956,7,33.7,25.0,423.0,84.0,2.481481481,5.9,4.566666667,41933,621445.2,596963.4,23.48,91.19,10,1956.07,1
8689,20516,Teknaf,2011,9,32.2,25.2,826.0,90.0,1.9,6.7,3.4,41998,734765.4,308914.1,20.87,92.26,4,2011.09,1
8690,2360,Chandpur,1981,9,34.6,26.3,147.0,85.0,0.5,5.2,5.6,41941,568556.9,571945.8,23.26,90.67,7,1981.09,0
8691,16729,Sandwip,1987,2,31.3,17.5,0.0,75.0,1.0,1.5,8.5,41964,650012.1,488627.9,22.5,91.46,6,1987.02,0
8692,10884,Khulna,1984,1,26.7,11.7,32.0,80.0,1.7,2.4,7.8,41947,456632.4,521635.7,22.8,89.58,4,1984.01,0
8693,5590,Dhaka,1988,11,33.0,19.7,153.0,74.0,0.9,2.5,7.7,41923,540098.6,629248.4,23.78,90.39,9,1988.11,0
8694,9113,Ishurdi,2008,6,35.8,25.8,206.0,85.0,1.3,5.9,4.4,41907,402483.2,667640.8,24.12,89.04,14,2008.06,0
8695,885,Bhola,1974,10,35.2,24.8,201.0,88.0,0.3,4.4,5.606060606,41951,567637.6,510271.8,22.7,90.66,5,1974.1,0
8696,8462,Hatiya,2007,3,34.8,19.2,23.0,72.0,1.1,0.9,9.5,41963,616159.2,465295.1,22.29,91.13,4,2007.03,0
8697,10856,Khulna,1981,9,35.1,26.4,188.0,88.0,1.7,4.4,4.906666667,41947,456632.4,521635.7,22.8,89.58,4,1981.09,0
8698,9347,Jessore,1961,12,28.1,9.8,0.0,70.0,0.6,0.4,6.763829787,41936,420062.7,562498.8,23.17,89.22,7,1961.12,0
8699,6075,Dinajpur,1963,4,37.4,19.9,68.0,56.0,0.7,2.1,7.424,41863,365790.2,834718.0,25.63,88.66,37,1963.04,0
8700,16902,Sandwip,2001,7,36.0,24.8,817.0,88.0,1.8,6.4,5.3,41964,650012.1,488627.9,22.5,91.46,6,2001.07,1
8701,9974,Khepupara,1974,3,35.03846154,21.72307692,41.58974359,80.0,2.5,2.7,7.615384615,41984,522893.1,430006.8,21.98,90.22,3,1974.03,0
8702,19401,Sylhet,1982,10,33.3,22.4,29.0,80.0,0.4,2.2,7.8,41891,694533.2,752277.9,24.88,91.93,35,1982.1,0
8703,10145,Khepupara,1988,6,32.4,25.9,470.0,85.0,3.1,6.1,3.8,41984,522893.1,430006.8,21.98,90.22,3,1988.06,0
8704,7803,Feni,2000,4,34.2,23.3,178.0,79.0,1.6,3.6,7.6,41943,640285.9,544954.5,23.01,91.37,8,2000.04,0
8705,752,Barisal,2011,9,35.5,25.9,337.0,89.0,2.9,5.8,4.2,41950,536809.8,510151.9,22.7,90.36,4,2011.09,1
8706,13313,Mymensingh,1958,6,35.9,25.5,432.0,87.0,1.7,5.7,4.02,41886,540975.3,737535.8,24.75,90.41,19,1958.06,1
8707,16636,Sandwip,1979,5,35.2,27.3,73.0,84.0,2.0,2.6,6.425925926,41964,650012.1,488627.9,22.5,91.46,6,1979.05,0
8708,842,Bhola,1971,3,34.8,18.2,0.0,77.0,0.9,1.1,6.781818182,41951,567637.6,510271.8,22.7,90.66,5,1971.03,0
8709,12898,Mongla,1989,11,32.4,20.1,38.52173913,79.0,0.9,1.795652174,7.653846154,41958,452007.3,499110.5,22.43,89.66,4,1989.11,0
8710,16740,Sandwip,1988,1,28.0,15.2,0.0,75.0,0.8,0.3,8.9,41964,650012.1,488627.9,22.5,91.46,6,1988.01,0
8711,11181,Khulna,2008,10,34.2,23.8,187.0,85.0,0.3,2.9,7.5,41947,456632.4,521635.7,22.8,89.58,4,2008.1,0
8712,3584,Comilla,1948,9,33.9,24.9,388.0,91.0,1.537037037,5.4,5.548484848,41933,621445.2,596963.4,23.48,91.19,10,1948.09,1
8713,12497,Maijdee Court,1981,6,32.0,25.4,529.0,86.0,1.8,1.0,3.872413793,41953,610851.8,524433.6,22.83,91.08,6,1981.06,1
8714,3297,Chittagong (IAP-Patenga),1990,10,33.4,23.6,233.0,81.0,1.9,4.1,6.4,41978,684570.9,471415.0,22.34,91.79,6,1990.1,0
8715,13849,Mymensingh,2003,2,30.2,15.3,27.0,75.0,0.9,1.8,8.2,41886,540975.3,737535.8,24.75,90.41,19,2003.02,0
